taxonomy_version,ticker,layer,subindustry,report_group_status,is_primary,role_weight,notes
DC_TAXONOMY_FULL_V2_1,BABA,Cloud,Hyperscalers / cloud demand owners,CORE,1,1.0,v2.1_review: direct cloud/datacenter capex demand owner
DC_TAXONOMY_FULL_V2_1,BIDU,Cloud,Hyperscalers / cloud demand owners,CORE,1,1.0,v2.1_review: direct cloud/datacenter capex demand owner
DC_TAXONOMY_FULL_V2_1,NBIS,Cloud,AI cloud / neocloud infrastructure,CORE,1,1.0,v2.1_review: direct AI cloud / GPU compute / datacenter infrastructure exposure
DC_TAXONOMY_FULL_V2_1,CRWV,Cloud,AI cloud / neocloud infrastructure,CORE,1,1.0,v2.1_review: direct AI cloud / GPU compute / datacenter infrastructure exposure
DC_TAXONOMY_FULL_V2_1,IREN,Cloud,AI cloud / neocloud infrastructure,CORE,1,1.0,v2.1_review: direct AI cloud / GPU compute / datacenter infrastructure exposure
DC_TAXONOMY_FULL_V2_1,HUT,Cloud,AI cloud / neocloud infrastructure,CORE,1,1.0,v2.1_review: direct AI cloud / GPU compute / datacenter infrastructure exposure
DC_TAXONOMY_FULL_V2_1,APLD,Cloud,AI cloud / neocloud infrastructure,CORE,0,1.0,v2.1_review: direct AI cloud / GPU compute / datacenter infrastructure exposure
DC_TAXONOMY_FULL_V2_1,WYFI,Cloud,AI cloud / neocloud infrastructure,WATCH_ONLY,1,1.0,v2.1_review: early or less-proven neocloud/datacenter infrastructure exposure
DC_TAXONOMY_FULL_V2_1,JCI,Operations,DCIM / BMS / building automation,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,HON,Operations,DCIM / BMS / building automation,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,VRT,Operations,DCIM / BMS / building automation,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,EMR,Operations,DCIM / BMS / building automation,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,ROK,Operations,DCIM / BMS / building automation,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,HUBB,Operations,DCIM / BMS / building automation,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,ETN,Operations,DCIM / BMS / building automation,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,CSCO,Operations,Networking and cybersecurity,CORE,0,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,PANW,Operations,Networking and cybersecurity,CORE,1,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,FTNT,Operations,Networking and cybersecurity,CORE,1,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,CRWD,Operations,Networking and cybersecurity,CORE,1,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,FFIV,Operations,Networking and cybersecurity,CORE,1,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,DDOG,Operations,Observability / ITSM / data platform,CORE,1,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,DT,Operations,Observability / ITSM / data platform,CORE,1,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,NOW,Operations,Observability / ITSM / data platform,CORE,1,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,SNOW,Operations,Observability / ITSM / data platform,CORE,1,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,ESTC,Operations,Observability / ITSM / data platform,CORE,1,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,AVGO,Operations,Virtualization / cloud software,CORE,0,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,ORCL,Operations,Virtualization / cloud software,CORE,0,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,MSFT,Operations,Virtualization / cloud software,CORE,0,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,AMZN,Operations,Virtualization / cloud software,CORE,0,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,GOOGL,Operations,Virtualization / cloud software,CORE,0,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
DC_TAXONOMY_FULL_V2_1,NTNX,Operations,Virtualization / cloud software,CORE,1,1.0,"v2.1_review: direct datacenter/cloud operations, security, observability, or virtualization software exposure"
